text	label
The IRB considered our trial risky. Although there were debates between investigators and IRB,  we terminated our trial in accordance with the suggestion of IRB.	Ethical_Reason
Study was terminated early due to lack of experimental medication (supply issues)	Logistics_Resources
Incyte has suspended development of the compound.	Business_Administrative
"Results from Study 2 did not support ""dismantling"" and suggested a focus on alternative  targets of intervention (e.g., emotion regulation, self control)"	Negative
No participant enrolled	Insufficient_Enrollment
Due to Sponsor's decision, only 12 patients were randomized & completed study.	Insufficient_Enrollment
Study was stopped early due to lack of efficacy signal and safety concerns	Negative
Due to slow recruitment	Insufficient_Enrollment
Low enrollment rate	Insufficient_Enrollment
Change in the development plan for the anti-OX40 antibody.	Business_Administrative
Slow recruitment	Insufficient_Enrollment
Low Accrual	Insufficient_Enrollment
Original PI left the institution, and lack of funding.	Study_Staff_Moved
Termination of study was due to safety reasons	Safety_Sideeffects
Business Decision	Business_Administrative
This study was Cancelled Before Active	No_Context
Study closed by PI due to lower than expected accrual.	Insufficient_Enrollment
Stage 1 accrual completed. Study did not proceed to Stage 2 accrual.	Endpoint_Met
Recruitment was early terminated due to slow recruitment. Not linked to any safety concern.	Insufficient_Enrollment
Lack of efficacy	Negative
No participants enrolled	Insufficient_Enrollment
Due to the high rate of morbidity and mortality	Negative
Study was closed to accrual because imaging agent was no longer available.	Logistics_Resources
Investigational product unavailable due to manufacturing issues	Logistics_Resources
No satisfactory acrual	Insufficient_Enrollment
Study AFF006A was early terminated by the sponsor based on the results of study AFF006.	Another_Study
Insufficient enrollment	Insufficient_Enrollment
Study was prematurely terminated at the time of the first Interim Analysis (IA) as the study  did not meet its primary efficacy objective.	Negative
The manufacturer decided to halt manufacturing the vaccine	Business_Administrative
Study terminated early based upon development of another anti-IL17 fully human monoclonal  antibody with better potential for treating MS patients	Another_Study
Insufficient recruitment, funding terminated from sponsor	Insufficient_Enrollment
Futility	Negative
Low enrollment	Insufficient_Enrollment
When used appear DNE3 toxic properties. The DSMB determined that due to higher than expected   risk and safety concerns the study should be closed.	Safety_Sideeffects
Unable to enroll	Insufficient_Enrollment
Time constraints	Logistics_Resources
Accrual factor	Insufficient_Enrollment
Slow accrual	Insufficient_Enrollment
Administratively complete.	Endpoint_Met
Sponsor closed the study in order to review data from other ongoing tesevatinib oncology  studies, and to determine feasibility of continuing this study	Another_Study
Was unable to accrue any patients	Insufficient_Enrollment
Slow accrual.	Insufficient_Enrollment
Sponsor stopped the study because of lack of elligible participants	Insufficient_Enrollment
This study was not conducted as the Principal Investigator left the institution	Study_Staff_Moved
"Slow accrual; drug availability"	Insufficient_Enrollment
Lack of drug supply	Logistics_Resources
Withdrawn due to low accrual	Insufficient_Enrollment
"No Patients enrolled; sponsor not providing devices anymore"	Insufficient_Enrollment
Poor recruitement	Insufficient_Enrollment
Slow Accrual.	Insufficient_Enrollment
Slow enrollment and due to personnel change there was no viable way to quantify glycine levels   through imaging	Insufficient_Enrollment
No subjects enrolled, bio equivalence study, canceled before active.	Insufficient_Enrollment
The study was stopped due to lack of adequate enrollment.	Insufficient_Enrollment
Please see Detailed Description for termination reason.	No_Context
This study was terminated on January 6, 2010, due to toxicology findings in animals exposed to   PF-04455242 for three months.	Safety_Sideeffects
See Detailed Description for termination reason.	No_Context
Did not support the planned development of DCCR in the new indication	Business_Administrative
Drug development suspended	Business_Administrative
See termination reason in detailed description.	No_Context
Study withdrawn prior to enrollment due to AZ business decision unrelated to safety.	Business_Administrative
Lack of available clinical drug supply	Logistics_Resources
Please see Purpose Statement below	No_Context
Administratively complete.	Endpoint_Met
Sponsor decision	Business_Administrative
No patients were treated due to enrollment challenges.	Insufficient_Enrollment
Recently published data that has shown HCQ to be safe when combined with chemo and or  radiation at even higher doses than what is used in this study.	Study_Design
No recruitment on time	Insufficient_Enrollment
PI moved from Hadassah	Study_Staff_Moved
The target drug, dovitinib, failed as a single agent in prior studies in patients with heavily   treated multiple myeloma.	Another_Study
Study was terminated early (10 July 2015) based on preliminary analysis of pharmacokinetic  data.	Endpoint_Met
Study was withdrawn due to lack of patient enrollment.	Insufficient_Enrollment
Lack of patients	Insufficient_Enrollment
Sponsor Decision	Business_Administrative
Non-compliance issues	Regulatory
Study stopping criteria was met	Endpoint_Met
SAE- risk of overall protocol treatment outweighs benefits	Safety_Sideeffects
Low recruitment due to change in standard of care	Insufficient_Enrollment
There were not enough eligible families and trained clinicians to conduct RCT.	Insufficient_Enrollment
Initial PI Dr. Marentis left the University of Michigan hospital	Study_Staff_Moved
Drugs unavailable- study terminated 1/2/18	Logistics_Resources
Funding constraints	Business_Administrative
Discontinuation of program	Business_Administrative
Terminated by sponsor - Single dose safety objective achieved.	Business_Administrative
No paticipants enrolled	Insufficient_Enrollment
Administratively complete.	Endpoint_Met
Extreme toxicity in Phase I, study did not proceed to Phase II	Safety_Sideeffects
Lack of accrual	Insufficient_Enrollment
